model	T5
0.021757	0.000468
0.201693	0.001037
0.018558	0.000131
0.006783	0.00027
0.013673	0.001163
0.014696	0.000897
0.077397	0.000264
0.209882	0.00033
0.007706	0.00287
0.004658	0.001162
0.135032	0.001789
0.002193	0.001176
0.006717	0.001633
0.260594	0.000449
0.263182	0.002255
0.026596	0.001494
1.0	0.004855
0.003513	0.000127
0.016635	0.000159
0.007148	0.001401
0.456149	0.001133
0.001252	0.000563
0.005643	0.000317
0.040186	0.000406
1.0	0.000339
0.003682	0.000453
0.135761	0.000604
0.591083	0.000298
0.018066	0.001043
1.0	0.000262
1.0	0.001156
1.0	0.000488
0.172503	0.000724
1.0	0.002367
0.019226	0.000828
1.0	0.00032
1.0	0.007941
0.014816	0.000629
1.0	9.5e-05
0.003441	0.000213
1.0	0.000594
0.014118	0.000695
0.384653	0.000103
0.022281	0.000293
0.009845	0.000456
0.671432	0.000762
0.026458	0.000354
0.247015	0.001256
0.001616	0.000657
0.038096	0.000395
0.002763	0.000743
0.064611	0.000529
0.331095	0.001373
0.003594	0.001154
0.127966	0.001398
0.076783	0.001036
0.011496	0.000457
0.005974	0.000457
0.177854	0.001424
0.056886	0.002992
0.136045	0.000862
0.010157	0.002214
0.015243	0.000695
0.008433	0.005315
0.025019	0.003233
0.064023	0.000824
0.009099	0.00603
0.033324	0.003282
0.073054	0.000441
0.330128	0.00068
0.022479	0.00081
0.006738	0.000271
0.001693	0.000764
0.170936	0.000734
1.0	0.000215
0.025382	0.000305
0.002562	0.0002
0.004101	0.000436
0.05263	0.000838
0.007301	0.000298
1.0	0.000466
1.0	0.000349
0.002103	0.00284
0.018216	0.000523
0.080577	0.001262
0.023243	0.000747
0.00879	0.002041
0.454833	0.000232
0.029695	0.003067
0.005198	0.000441
0.004126	0.002666
1.0	0.001825
0.01886	0.000186
0.003788	0.000438
0.004291	0.001115
0.004113	0.000936
0.000806	0.000127
0.034356	0.000894
0.055364	0.006618
0.003108	0.001576
0.010632	0.000296
1.0	0.002079
0.001051	0.000746
0.002173	0.00173
0.003219	0.001763
0.008175	0.000514
0.004769	0.001349
1.0	0.000811
0.021625	0.00061
1.0	0.000768
1.0	0.000386
0.714176	0.001003
0.072659	0.000566
1.0	0.000927
1.0	0.001681
0.048773	0.000365
0.063272	0.000366
0.011098	0.000489
0.004293	0.000118
