model	T5
0.292435	0.000414
0.99862	0.005834
0.008742	0.014785
0.016734	0.005834
0.069779	0.001024
0.045084	0.0023
0.015361	0.004137
0.010769	0.006617
0.014704	0.000652
0.012617	0.005179
0.782855	0.00539
0.562739	0.002917
0.057887	0.004205
0.00925	0.00186
0.454116	0.002103
0.454116	0.001801
1.0	0.019425
0.999409	0.003608
0.078866	0.0068
0.010938	0.003124
0.014893	0.002096
0.003044	0.000975
0.05937	0.010426
0.005448	0.001649
0.058032	0.00209
0.025074	0.00278
1.0	0.001213
0.044943	0.002213
0.048446	0.001898
0.023933	0.004312
0.023229	0.001366
0.008285	0.001678
0.02244	0.001542
0.052442	0.000483
0.055171	0.003608
0.015558	0.003244
0.005304	0.002978
0.014083	0.007967
0.005694	0.000342
0.069859	0.000352
0.12086	0.001352
0.005062	0.004695
0.017476	0.002632
1.0	0.000477
0.025598	0.000352
0.013605	0.001029
0.045922	0.012322
1.0	0.010131
0.033978	0.000946
1.0	0.010247
0.99862	0.00366
0.011039	0.003336
0.108711	0.005937
0.009302	0.001442
0.014372	0.004988
0.005671	0.009762
0.056727	0.008906
0.061725	0.001875
0.99862	0.007229
0.00912	0.003875
0.032203	0.001934
0.109176	0.000824
0.998902	0.000604
0.251478	0.016811
0.346585	0.001633
0.030294	0.004523
0.56388	0.001572
0.116571	0.001129
0.057087	0.000479
0.222635	0.003345
0.379838	0.001063
0.012273	0.003057
0.999024	0.009242
0.278067	0.002395
0.026671	0.003866
0.019033	0.001898
0.005472	0.00159
0.040114	0.008084
0.037499	0.003539
0.21604	0.002069
0.029488	0.009875
0.047591	0.007912
0.034949	0.009216
0.038339	0.001499
0.02364	0.004165
0.058179	0.000404
0.224239	0.022794
0.032532	0.004163
0.027121	0.008298
0.999024	0.001649
0.008529	0.001
1.0	0.002532
0.015276	0.005157
0.016184	0.004705
0.152713	0.002838
0.16937	0.006364
0.028103	0.006457
0.00539	0.000902
0.006128	0.002815
0.089102	0.00426
0.99931	0.003864
0.157524	0.004878
0.040611	0.003197
0.362522	0.001896
0.036218	0.010413
1.0	0.000608
0.386763	0.001307
0.447244	0.006283
0.041389	0.005047
0.006965	0.001646
0.09708	0.001666
0.011183	0.000913
0.289393	0.01021
0.028281	0.009693
1.0	0.000603
1.0	0.008359
0.012878	0.001231
0.066647	0.002306
0.00865	0.002404
0.029469	0.005301
0.999008	0.010643
0.058189	0.000729
0.116727	0.007288
0.124975	0.003036
0.055169	0.000833
0.250236	0.003444
1.0	0.000532
0.062475	0.001707
0.016124	0.000567
0.01781	0.001111
0.007722	0.003032
0.190298	0.007725
0.125332	0.00109
0.041989	0.000437
0.466069	0.001638
0.043342	0.008716
0.020533	0.0045
0.017109	0.001452
0.013713	0.001638
0.036267	0.006546
0.0107	0.002472
0.007651	0.001257
0.033066	0.003339
0.027473	0.002051
0.014106	0.000722
0.99862	0.000567
0.010722	0.010264
0.165677	0.003058
0.065716	0.001994
0.08894	0.002616
0.259956	0.001245
0.020929	0.00213
0.1293	0.0012
0.999024	0.013542
0.034203	0.002771
0.055007	0.007627
0.99862	0.001543
0.043631	0.008005
0.007399	0.007921
0.99862	0.012948
0.051684	0.002868
0.323066	0.003734
0.047858	0.007395
0.090813	0.002454
0.310561	0.000684
0.007388	0.003261
0.013645	0.003004
0.011763	0.000757
0.011848	0.002877
0.99862	0.002328
0.007761	0.000955
0.006693	0.00533
0.278671	0.000201
0.063475	0.000999
0.018086	0.001312
0.048672	0.002016
0.068234	0.003061
0.237847	0.002215
0.111999	0.003049
0.999024	0.000454
0.028923	0.001085
0.075576	0.016791
0.019748	0.000671
0.009929	0.000826
0.007442	0.001475
0.660639	0.006345
0.41962	0.001956
0.999154	0.002731
0.011208	0.005325
0.128722	0.000919
0.333558	0.000324
0.998765	0.0015
0.185035	0.000563
0.020775	0.013466
0.026671	0.000516
0.012524	0.000815
0.118472	0.001878
0.016406	0.000484
0.99831	0.001088
0.007534	0.00525
0.461846	0.001376
0.009464	0.003795
0.021227	0.005048
0.999677	0.001188
0.119362	0.000906
0.044095	0.000749
0.019485	0.00139
0.998843	0.000596
0.242808	0.000666
0.014357	0.004216
0.466559	0.002512
0.00833	0.009079
0.042563	0.00416
0.01981	0.003198
0.004817	0.000562
0.062894	0.005663
0.045964	0.006018
0.023807	0.003075
0.017553	0.006102
1.0	0.001597
0.223773	0.001157
0.032126	0.003404
0.804958	0.007412
0.017464	0.000769
0.038181	0.002666
0.016016	0.001211
0.091631	0.000469
0.053732	0.003849
0.030978	0.001026
0.99862	0.000893
0.02971	0.000647
0.172035	0.000971
0.170486	0.001033
0.041115	0.017492
0.022477	0.011584
0.078195	0.000622
0.997611	0.000218
0.018855	0.006347
0.369773	0.005068
1.0	0.001396
0.066024	0.000872
0.009875	0.00143
1.0	0.001697
0.008424	0.002051
0.014551	0.003197
0.018707	0.006444
0.149701	0.001058
0.043775	0.003838
0.031132	0.005256
0.037123	0.001411
0.003866	0.001771
0.999379	0.001142
0.998293	0.003779
0.029907	0.001741
0.03101	0.010839
0.05605	0.000339
0.083393	0.083393
0.998775	0.002742
0.316685	0.001435
0.026374	0.000808
0.012672	0.001268
0.041468	0.01023
0.837002	0.001239
0.014907	0.002984
0.0382	0.003614
0.010545	0.010545
0.99862	0.023915
0.018225	0.002131
0.020087	0.000836
0.419327	0.010784
0.136163	0.002645
0.014773	0.000754
0.721322	0.001569
0.021746	0.0034
0.728192	0.003223
0.007579	0.000267
0.530811	0.000563
0.015766	0.007484
0.008106	0.00062
0.134518	0.003552
1.0	0.000814
0.021533	0.001157
0.006315	0.001044
0.030686	0.001331
0.012128	0.006657
0.570061	0.000644
0.997819	0.002737
0.029436	0.006899
0.031809	0.004972
0.007596	0.00827
0.008862	0.000247
0.060922	0.004633
0.022803	0.001394
0.022299	0.001005
0.997611	0.044971
0.99862	0.003204
0.620735	0.000436
1.0	0.003779
0.007229	0.001668
0.999024	0.001157
0.118416	0.003687
0.018868	0.001941
0.0223	0.005469
0.006392	0.000456
0.111166	0.000606
0.011272	0.00113
0.524744	0.002334
0.042282	0.002351
0.109415	0.000217
0.266406	0.004665
0.034874	0.008582
0.020869	0.001113
0.217388	0.001344
0.024955	0.001358
0.048754	0.001
0.037245	0.005771
0.076644	0.002108
0.086935	0.012176
0.999137	0.001995
0.120784	0.001049
0.022952	0.000855
0.035038	0.000668
0.999414	0.001959
1.0	0.001883
0.344764	0.001416
0.027046	0.007235
0.402357	0.003145
0.012407	0.001423
0.028159	0.005216
0.257852	0.003219
0.021933	0.001938
0.022795	0.000312
0.009918	0.002199
0.043915	0.005867
0.018984	0.004925
1.0	0.001379
0.83829	0.001306
0.107727	0.00101
0.197304	0.000235
0.103148	0.001996
0.03899	0.004374
0.024655	0.002169
0.007819	0.001188
0.393734	0.014648
1.0	0.006698
0.016404	0.000532
0.998878	0.002201
0.021899	0.010482
0.035112	0.007511
0.045993	0.003061
0.0076	0.00175
0.008935	0.008627
0.011166	0.004888
0.998709	0.000691
1.0	0.024083
0.192117	0.002218
0.99862	0.010689
0.03196	0.002885
0.031003	0.00285
0.083237	0.004153
0.611976	0.002854
0.05937	0.00557
0.243298	0.000806
0.70185	0.007924
0.100821	0.000828
0.103916	0.002714
0.006106	0.003435
0.99862	0.002898
0.246568	0.005411
0.020309	0.001294
0.998782	0.006044
0.013329	0.013523
0.112457	0.003575
0.052318	0.00257
0.012531	0.007955
0.014669	0.000823
0.166433	0.002581
0.025463	0.003068
0.028562	0.006406
0.050372	0.000247
0.02015	0.001788
0.012157	0.00361
0.003839	0.009931
0.214679	0.000698
0.178289	0.006832
0.068295	0.000676
0.039112	0.000704
0.043371	0.003137
0.046737	0.008681
0.030755	0.012543
0.006206	0.003145
0.011764	0.004699
0.17817	0.002784
0.117148	0.003942
0.027826	0.002248
0.027548	0.001749
0.028285	0.005452
0.054458	0.001504
0.020693	0.000811
0.296042	0.001232
0.015636	0.002349
0.030566	0.003466
0.007171	0.007882
0.029921	0.000492
0.006733	0.003322
0.017336	0.00185
0.99862	0.000129
0.018854	0.012688
0.275623	0.004616
1.0	0.01026
0.998947	0.001549
0.396131	0.001084
0.347644	0.006492
0.999405	0.010012
0.030431	0.005149
0.499684	0.00143
1.0	0.003783
0.024454	0.008284
0.379717	0.002306
0.01339	0.000686
0.031392	0.005849
0.103286	0.002053
0.583063	0.001525
0.009122	0.001833
0.039062	0.010877
0.034185	0.001104
0.10427	0.001199
0.131844	0.001244
0.00359	0.002333
0.006101	0.003353
0.053717	0.000567
0.093073	0.006361
0.031497	0.000357
0.007211	0.001059
0.319782	0.002371
0.049481	0.002131
0.023045	0.014599
0.073853	0.004281
0.999691	0.0016
0.013231	0.00621
0.02981	0.004592
0.129857	0.019175
0.02098	0.003774
0.028209	0.002641
0.02247	0.005303
0.146792	0.005212
0.062807	0.003301
0.334442	0.006451
0.048279	0.000322
0.028677	0.000566
0.039344	0.008703
0.039327	0.002859
0.114689	0.000632
0.297899	0.00076
0.032637	0.004406
0.021586	0.002994
0.17659	0.010204
0.008962	0.002691
0.020329	0.003694
0.368728	0.003146
0.380955	0.009407
0.069143	0.008195
0.999024	0.012897
0.022581	0.000325
0.047938	0.000391
0.027197	0.005135
0.565418	0.004486
0.004804	0.002974
0.016135	0.002199
0.073532	0.001932
0.768062	0.000721
0.015183	0.00306
0.194397	0.001605
0.640381	0.000802
0.033731	0.003584
1.0	0.001499
1.0	0.003661
0.646934	0.001985
0.226178	0.00279
0.999155	0.005883
0.052792	0.002875
0.999295	0.000945
0.998959	0.018848
0.037683	0.002244
0.999024	0.000305
0.016333	0.000686
0.99903	0.002762
0.039443	0.003169
0.411978	0.00022
0.087391	0.002201
0.027179	0.001262
0.441009	0.003496
0.058248	0.000708
0.296087	0.002019
0.006201	0.003656
0.085211	0.002905
0.013008	0.003365
0.135312	0.002364
0.426347	0.005363
0.015849	0.003222
0.244421	0.005729
0.148259	0.004897
0.027882	0.001734
0.02644	0.00372
0.284104	0.00434
0.149665	0.011347
0.199879	0.004924
0.036021	0.011125
0.045766	0.001867
0.022473	0.010075
0.064828	0.009227
0.115352	0.004669
0.030153	0.018237
0.076085	0.003828
0.134828	0.000889
0.330128	0.003393
0.109099	0.002414
0.023109	0.001165
0.01049	0.006415
0.256949	0.006044
0.999156	0.000505
0.06154	0.000587
0.018725	0.001149
0.019799	0.003438
0.122299	0.00638
0.024889	0.000936
0.998293	0.00313
0.99862	0.002175
0.011115	0.005633
0.066968	0.00254
0.124378	0.007064
0.046429	0.005009
0.050915	0.009809
0.594109	0.000718
0.077196	0.01503
0.023659	0.001654
0.020499	0.007675
0.998175	0.009862
0.053038	0.000467
0.017389	0.002987
0.020377	0.006671
0.016906	0.006043
0.005716	0.000327
0.070765	0.002619
0.115753	0.011629
0.012915	0.003333
0.03393	0.001239
0.999899	0.013231
0.005347	0.00457
0.012109	0.00558
0.021667	0.007921
0.027098	0.002936
0.017642	0.003656
0.389153	0.006395
