model	T5
0.997242	0.027219
0.301332	0.023204
0.03478	0.010391
1.0	0.029257
0.016883	0.008437
0.994491	0.002131
0.997242	0.014283
0.994491	0.010617
1.0	0.000978
0.994491	0.014008
0.998049	0.017951
0.998049	0.012528
0.995227	0.003569
1.0	0.00466
1.0	0.012692
0.302227	0.004205
0.995227	0.00305
1.0	0.003857
0.995227	0.002253
1.0	0.006887
0.016883	0.013022
1.0	0.004402
0.994846	0.023325
0.996353	0.030262
1.0	0.011353
1.0	0.004259
0.994491	0.00315
0.996623	0.014306
0.995227	0.001013
0.427574	0.012877
0.060137	0.02694
1.0	0.015034
1.0	0.007124
0.994491	0.023951
0.998049	0.008222
0.994491	0.035918
0.996623	0.011532
0.838694	0.020637
0.421615	0.011894
1.0	0.003695
0.024104	0.022101
0.994491	0.002937
1.0	0.026295
0.994491	0.028202
0.994491	0.000477
1.0	0.05459
0.995227	0.017219
1.0	0.004426
1.0	0.021674
0.997242	0.002612
0.193637	0.040903
1.0	0.007927
1.0	0.003655
1.0	0.007927
1.0	0.011635
0.996102	0.005431
0.397627	0.002373
0.996102	0.008173
1.0	0.002586
0.995227	0.013834
1.0	0.002327
0.998851	0.00309
0.016883	0.028202
0.994491	0.004048
1.0	0.013557
0.995227	0.002741
0.995227	0.006304
1.0	0.009606
0.06599	0.018697
0.516989	0.007632
0.995643	0.001264
0.994491	0.009764
0.996102	0.00494
1.0	0.002892
0.035783	0.002113
0.408641	0.007578
1.0	0.005212
0.996102	0.004521
0.827244	0.053855
0.995227	0.005161
1.0	0.030182
0.196614	0.002374
1.0	0.001561
0.222246	0.015258
0.019154	0.006858
0.994158	0.017062
1.0	0.021429
0.234501	0.006954
0.995227	0.002757
0.540323	0.018949
1.0	0.011882
0.994491	0.010617
0.995643	0.003047
0.998049	0.008372
0.994846	0.026481
0.996102	0.017838
1.0	0.000758
1.0	0.032914
1.0	0.013031
0.995203	0.020402
1.0	0.002472
1.0	0.001679
1.0	0.004291
0.295767	0.002607
1.0	0.047261
0.213809	0.009161
0.995227	0.010709
0.99543	0.047113
0.99543	0.007966
0.997242	0.007088
1.0	0.004042
0.9988	0.000792
0.994491	0.007701
0.995227	0.010011
0.994491	0.010642
0.994491	0.010642
1.0	0.002869
1.0	0.003487
0.998049	0.01433
0.206722	0.009741
1.0	0.000569
0.016883	0.006743
0.10056	0.005862
1.0	0.001679
0.156518	0.004779
1.0	0.00264
0.995643	0.020793
0.020921	0.031415
0.994491	0.000372
0.996623	0.004963
0.996623	0.020382
0.998384	0.026732
0.998049	0.030606
1.0	0.000803
0.049991	0.006444
0.998049	0.001874
1.0	0.013674
0.996102	0.002939
0.998049	0.017078
0.997492	0.004055
1.0	0.001689
0.994491	0.003551
1.0	0.012535
1.0	0.007354
0.996102	0.004535
0.994491	0.002441
1.0	0.00088
1.0	0.004366
1.0	0.015778
0.023025	0.018146
1.0	0.006642
1.0	0.003455
0.162021	0.001044
0.994491	0.004387
0.994491	0.006743
0.996102	0.014801
0.994491	0.008084
0.994491	0.006824
1.0	0.002696
1.0	0.003851
0.997242	0.002546
1.0	0.016041
0.569355	0.005855
0.996623	0.028943
0.994491	0.000951
0.994491	0.010617
1.0	0.102053
1.0	0.004721
0.110815	0.006362
0.399633	0.010176
1.0	0.006442
1.0	0.005395
1.0	0.010186
0.455368	0.006616
0.455368	0.003337
0.994491	0.003489
1.0	0.033934
0.409076	0.008103
0.994491	0.006168
1.0	0.002028
1.0	0.002028
1.0	0.006183
0.997242	0.004018
1.0	0.010191
0.122649	0.012188
1.0	0.006693
0.994491	0.002763
1.0	0.012609
1.0	0.009472
0.994846	0.017014
0.996102	0.002605
0.512198	0.030043
0.452441	0.004446
0.996102	0.003699
1.0	0.006031
0.994491	0.005583
1.0	0.009024
1.0	0.009336
0.045416	0.002932
0.024429	0.012083
0.313488	0.037749
1.0	0.043651
0.551939	0.004972
1.0	0.022752
0.995227	0.00498
0.998049	0.011065
0.994491	0.001067
0.994491	0.006439
1.0	0.04058
0.997242	0.004453
0.994491	0.000477
0.996623	0.010739
0.994491	0.001758
0.595435	0.002528
1.0	0.015662
0.994491	0.002685
0.145483	0.008276
0.996102	0.022511
0.225896	0.022443
1.0	0.006656
0.994491	0.006064
1.0	0.01376
0.994491	0.001946
1.0	0.008366
0.994491	0.000934
1.0	0.002547
0.996623	0.014421
0.997242	0.003728
1.0	0.025907
