model	T5
0.069463	0.014552
1.0	0.033756
0.054723	0.00499
0.05609	0.05392
0.098838	0.002467
1.0	0.002264
1.0	0.014149
0.276293	0.000729
1.0	0.000943
1.0	0.006207
0.015276	0.034804
0.996917	0.050848
0.996623	0.002465
0.055556	0.002726
0.081208	0.000554
0.251141	0.005571
1.0	0.015187
0.998049	0.001529
0.158769	0.006501
0.029487	0.000421
0.124571	0.008031
0.008827	0.011104
0.008812	0.005154
0.009239	0.01331
0.061556	0.017144
0.047092	0.003256
0.012015	0.00112
0.061845	0.002569
0.437936	0.00585
1.0	0.005096
0.043692	0.000888
0.068327	0.004903
0.148136	0.005496
1.0	0.008784
0.996623	0.040078
0.790657	0.010636
1.0	0.013146
0.045328	0.01803
0.021253	0.00901
0.362638	0.030889
0.138928	0.0037
0.996102	0.002555
0.277947	0.001609
0.271352	0.001769
0.029692	0.013731
0.999203	0.000885
1.0	0.00519
0.996623	0.004729
1.0	0.02698
0.06274	0.06274
0.012556	0.004341
0.023356	0.009363
0.996157	0.011578
0.999469	0.019568
0.15161	0.00576
0.120694	0.004872
0.735725	0.002384
0.671534	0.0007
0.456013	0.013126
0.045179	0.001244
0.071923	0.009592
0.136405	0.010887
0.040528	0.000621
0.006674	0.010589
0.020385	0.01568
0.272276	0.046763
1.0	0.000947
0.278065	0.002002
0.028893	0.000837
0.053278	0.011005
0.014218	0.003487
0.015916	0.014496
1.0	0.005827
0.121421	0.004043
0.050301	0.038377
0.044609	0.002856
0.090952	0.002246
0.999469	0.000604
0.067282	0.019473
0.032076	0.015475
1.0	0.026159
0.225522	0.000673
0.004935	0.015286
0.027568	0.006636
0.276474	0.003244
0.995866	0.011692
0.308235	0.002198
0.060344	0.001588
0.11619	0.000718
0.998271	0.001439
0.387105	0.033722
0.044398	0.001534
0.03124	0.000781
0.998069	0.003384
0.040058	0.010945
0.163214	0.027056
0.097968	0.001057
0.442029	0.010271
0.020504	0.015673
0.997242	0.005014
0.060926	0.002455
0.070144	0.023133
1.0	0.003335
0.030888	0.012746
0.146188	0.028463
1.0	0.002315
1.0	0.060985
0.998047	0.000572
0.038787	0.001722
0.021274	0.002922
1.0	0.012297
0.997242	0.00412
0.04797	0.001968
0.015425	0.034044
0.680814	0.001901
0.028284	0.008602
0.020948	0.001702
0.443147	0.001234
0.156182	0.011427
0.09524	0.001607
0.996623	0.001307
0.092917	0.002534
0.080247	0.001529
0.076028	0.001669
0.049607	0.022964
0.008827	0.004072
1.0	0.004952
0.453813	0.056984
0.029931	0.013514
0.996623	0.044394
0.997492	0.009608
1.0	0.005195
0.208975	0.004176
1.0	0.006316
0.0215	0.001512
1.0	0.006462
0.994491	0.003466
0.47878	0.01869
0.996623	0.002038
0.418124	0.022351
0.078638	0.008855
0.042613	0.028248
0.011038	0.004241
0.275782	0.028082
1.0	0.003926
0.027248	0.013829
0.273556	0.016185
0.023386	0.004104
1.0	0.002401
0.996623	0.019231
1.0	0.005584
0.230006	0.014113
1.0	0.003515
0.071338	0.016562
0.161084	0.001343
0.997242	0.010798
0.99831	0.003026
0.172835	0.004354
0.226502	0.036679
0.046561	0.003016
0.016503	0.039979
1.0	0.002376
0.30014	0.042985
0.028463	0.041317
0.23862	0.000981
0.999512	0.010054
0.106298	0.008022
0.072322	0.011505
1.0	0.000985
0.029129	0.006897
0.435071	0.006006
1.0	0.007597
0.035253	0.003254
1.0	0.010093
0.197968	0.013472
0.005143	0.002824
0.415151	0.001653
0.072881	0.073954
0.020918	0.017013
1.0	0.001442
1.0	0.001709
0.997242	0.045604
0.069931	0.002931
0.996623	0.025629
0.071313	0.015846
0.216798	0.010095
0.013598	0.006638
0.695382	0.011783
0.99831	0.006916
1.0	0.036065
0.996977	0.012856
0.998069	0.00478
0.09356	0.008965
0.03935	0.00422
0.997346	0.027178
0.008735	0.007212
0.617465	0.003627
0.998829	0.00224
0.050561	0.061432
0.061244	0.007082
0.768774	0.018165
0.126771	0.0048
0.995643	0.02994
0.008679	0.002018
0.077783	0.027199
0.125074	0.030586
0.997952	0.000417
0.999382	0.008569
0.068972	0.002923
0.07732	0.002338
0.032923	0.011104
0.255254	0.000489
0.018983	0.002749
0.040653	0.023406
0.124151	0.008579
0.996623	0.013384
0.113042	0.013587
1.0	0.002264
1.0	0.003428
0.282304	0.006303
0.026228	0.00247
0.246012	0.002851
0.34236	0.004097
0.020277	0.005599
0.05626	0.043236
0.377804	0.085256
1.0	0.000688
0.044903	0.002376
0.478399	0.005565
1.0	0.008208
0.035161	0.001169
0.996623	0.011956
0.016475	0.004168
0.052023	0.004478
0.996623	0.002645
1.0	0.00228
0.048773	0.011
0.393553	0.008438
0.998937	0.001225
0.130069	0.078748
0.091341	0.000879
0.009436	0.002972
0.561711	0.015684
1.0	0.001344
0.012328	0.011435
0.017008	0.005014
0.996623	0.002591
0.064986	0.010446
0.022157	0.033674
0.030299	0.004865
0.089711	0.007043
0.026433	0.017016
0.017738	0.053634
0.013917	0.001301
0.330381	0.002998
0.076994	0.003351
0.138911	0.010049
1.0	0.008357
0.02181	0.001522
0.008827	0.001659
0.041101	0.000979
0.019694	0.010241
1.0	0.013735
0.998049	0.003974
0.161041	0.000896
0.001637	0.012674
0.012015	0.002164
0.378855	0.00262
1.0	0.000249
1.0	0.001936
0.010674	0.019069
0.145596	0.003981
1.0	0.019289
0.147251	0.004946
0.085249	0.002391
1.0	0.005924
0.997242	0.002941
0.03352	0.015095
0.053707	0.012319
0.130134	0.006692
1.0	0.011327
0.757219	0.008204
0.017147	0.006593
0.005868	0.013359
1.0	0.001537
0.997611	0.014518
0.177381	0.004264
0.326741	0.000654
1.0	0.016473
0.060035	0.005517
0.999024	0.004046
0.047385	0.008863
0.996102	0.073621
0.997242	0.006121
0.013283	0.004273
0.996102	0.000177
0.998049	0.021557
0.133539	0.001405
0.03094	0.000433
1.0	0.017316
0.631724	0.003934
0.078776	0.015691
0.140863	0.003132
0.064986	0.008291
0.40653	0.028962
0.072471	0.034019
0.092442	0.023715
0.148005	0.148005
0.998407	0.998407
0.048341	0.010766
0.039007	0.002746
0.99908	0.001167
0.013594	0.000779
0.090134	0.014163
0.083887	0.000922
0.020832	0.004275
1.0	0.011603
1.0	0.016059
0.006011	0.008048
1.0	0.002162
0.997611	0.000894
0.228648	0.007549
1.0	0.002682
0.998049	0.037415
0.151625	0.007557
0.041308	0.007849
0.093372	0.049606
0.239768	0.008613
0.996102	0.095667
0.16348	0.003804
0.402124	0.009053
0.996977	0.003627
0.741082	0.039653
0.038965	0.005196
0.04194	0.003967
0.013972	0.008542
1.0	0.015466
0.996623	0.017562
1.0	0.018952
0.027646	0.007562
0.090515	0.021515
0.264443	0.000704
0.996623	0.006793
1.0	0.000745
0.061428	0.00068
1.0	0.015863
1.0	0.004846
0.016719	0.002835
0.067647	0.006578
1.0	0.018276
0.998049	0.022515
0.23862	0.006424
0.082274	0.001258
0.054668	0.005444
0.078778	0.07057
0.095018	0.001873
0.996102	0.001228
0.029903	0.002907
0.111361	0.010103
0.053281	0.013157
1.0	0.013522
0.031519	0.000686
0.799533	0.007425
0.012015	0.000879
0.017468	0.001182
1.0	0.001254
0.998049	0.038245
0.054028	0.006648
0.07161	0.001506
1.0	0.001017
0.019737	0.018278
0.02848	0.002201
1.0	0.000834
0.904211	0.000545
1.0	0.002937
0.094701	0.006163
0.106236	0.03829
0.213757	0.01313
0.0215	0.001707
1.0	0.004872
0.997854	0.018183
0.241921	0.001775
0.270991	0.001562
0.020691	0.003889
0.004378	0.001739
0.431935	0.000721
1.0	0.000291
0.996102	0.022382
1.0	0.004335
0.038002	0.003995
0.637614	0.01384
1.0	0.157737
0.053741	0.002655
0.155428	0.012224
0.155428	0.01871
0.216209	0.052067
0.103904	0.023187
0.020273	0.020456
1.0	0.03564
1.0	0.00728
1.0	0.002979
1.0	0.001646
1.0	0.006079
0.998049	0.003078
1.0	0.027613
0.31575	0.005158
0.025224	0.022156
0.151307	0.003548
0.103271	0.001988
0.018547	0.004131
0.036552	0.004083
0.007141	0.00478
0.009262	0.002107
0.142224	0.016764
0.229453	0.013593
0.091361	0.010577
0.082398	0.000867
0.399664	0.039663
0.194481	0.002833
1.0	0.00145
0.062614	0.000367
0.022175	0.001498
0.022175	0.003144
0.03795	0.005956
0.03795	0.005956
0.071404	0.00454
0.1117	0.018342
1.0	0.002205
0.041689	0.002614
1.0	0.001481
0.006138	0.000429
0.162719	0.003362
0.150011	0.009399
0.162719	0.023651
0.139126	0.001298
0.181508	0.000547
0.162719	0.010193
0.117324	0.017119
1.0	0.000309
0.012015	0.000827
0.558387	0.038663
0.128205	0.025929
0.077821	0.004952
0.068509	0.023484
0.265112	0.000887
0.02149	0.015723
0.996623	0.006207
0.035264	0.005622
0.029327	0.004043
0.027052	0.012417
0.021217	0.00515
0.995866	0.022635
0.060232	0.00797
0.154236	0.002266
0.342218	0.116461
0.997242	0.001216
0.036938	0.000643
0.0666	0.014362
0.04481	0.018362
0.012906	0.000922
0.998049	0.00238
0.0215	0.000321
0.996623	0.008162
0.998049	0.017336
0.292293	0.004244
0.996623	0.009073
0.998049	0.012645
0.056757	0.002669
0.009889	0.001941
