model	T5
1.0	0.000863
1.0	0.003562
0.590858	0.000713
1.0	0.001449
1.0	0.000284
1.0	0.000703
1.0	0.000315
0.035082	0.000272
0.074006	0.000186
1.0	0.000378
1.0	0.000627
1.0	0.000888
1.0	0.000645
1.0	0.002121
1.0	0.000428
0.007261	0.001421
1.0	0.002945
1.0	0.000256
0.002686	0.007792
1.0	0.000142
1.0	0.000412
1.0	0.00023
1.0	0.000272
1.0	0.000109
1.0	0.000768
1.0	0.002019
1.0	0.000415
1.0	0.000234
1.0	0.000181
1.0	0.006377
1.0	0.0001
1.0	0.006286
1.0	0.000486
1.0	0.000494
1.0	0.000635
0.340216	0.000198
1.0	0.001276
0.153621	0.000488
1.0	0.009278
1.0	0.000344
1.0	0.000454
1.0	0.001727
0.273581	0.000257
1.0	0.001889
1.0	0.000304
1.0	0.000388
0.002686	0.017513
1.0	0.001472
1.0	0.000119
1.0	0.001478
1.0	0.000191
1.0	0.000282
0.226956	0.000252
1.0	0.000859
1.0	0.000181
1.0	0.000561
1.0	0.00038
0.515609	0.001076
1.0	0.00045
1.0	0.00061
1.0	0.000321
1.0	0.00029
1.0	0.000523
0.357675	0.000357
0.094303	0.002093
1.0	0.000373
1.0	0.000545
0.180727	0.000233
1.0	0.000144
1.0	0.003432
0.41402	0.000339
1.0	0.000324
1.0	0.000308
1.0	0.000366
0.329283	0.000366
0.001409	0.000499
0.999675	0.000474
1.0	0.002082
0.078214	0.00031
1.0	0.000806
1.0	0.002426
0.06786	0.000214
1.0	0.001246
0.095692	0.000479
1.0	0.000417
1.0	0.004735
1.0	0.00025
1.0	0.001843
1.0	0.00035
1.0	0.000374
1.0	0.000484
1.0	0.000966
1.0	0.00031
0.156076	0.000112
0.016914	0.000692
1.0	0.000408
0.382921	0.001672
1.0	0.000982
0.6093	0.000205
1.0	0.007161
1.0	0.002909
1.0	0.000705
0.002686	0.000255
1.0	0.000321
0.002237	0.000316
1.0	0.001363
1.0	0.000207
1.0	0.00019
1.0	0.000267
1.0	0.000243
1.0	0.00092
1.0	0.002314
1.0	0.000322
1.0	0.000126
0.426022	0.000337
0.022969	0.000368
0.00174	0.000185
0.020375	0.000159
0.002652	0.000522
1.0	0.000158
1.0	1.0
1.0	0.000275
1.0	0.000326
1.0	0.004698
1.0	0.000164
1.0	0.000661
1.0	0.00037
1.0	0.000413
1.0	0.013408
0.000472	0.000398
0.006247	0.000646
1.0	0.001715
1.0	0.000768
1.0	0.00031
1.0	0.004245
1.0	0.00091
1.0	0.000334
1.0	0.000498
1.0	0.000337
1.0	0.000163
0.120543	0.000437
0.000687	0.001979
0.010433	0.000624
0.416826	0.000438
0.01196	0.002647
0.183429	0.000757
1.0	0.000393
1.0	0.000447
0.002962	0.000168
1.0	0.010597
1.0	0.000113
1.0	0.00045
1.0	0.000153
1.0	0.00065
1.0	0.000636
0.057393	0.000439
1.0	0.000269
1.0	0.000239
1.0	9.6e-05
1.0	0.005661
1.0	0.000184
1.0	0.0004
1.0	6.9e-05
1.0	0.000252
1.0	0.000104
1.0	0.000441
1.0	0.000305
1.0	0.008673
1.0	0.000851
1.0	0.001564
0.120786	0.001363
1.0	0.000433
1.0	0.000505
1.0	0.000249
1.0	0.000195
1.0	0.000102
0.026062	0.001252
1.0	0.000217
1.0	0.00215
0.002686	0.005692
1.0	0.000198
1.0	0.001344
1.0	0.000459
1.0	0.000342
0.057393	0.000338
0.002527	0.000445
1.0	0.001538
1.0	0.000615
1.0	9.4e-05
1.0	0.000471
1.0	0.002288
1.0	0.00041
1.0	0.0005
0.010458	0.000217
0.002686	0.000125
1.0	0.000491
0.001583	0.00039
0.020375	0.000144
1.0	0.000276
0.202807	0.000149
1.0	0.000408
0.422782	0.009413
1.0	0.007792
0.422782	0.011544
0.161064	0.00038
0.022638	0.000606
1.0	0.000147
1.0	0.002023
0.012583	0.000255
1.0	0.003921
1.0	0.000816
1.0	0.000421
0.195428	0.001275
0.411804	0.001738
1.0	0.000221
1.0	0.000497
1.0	0.000463
1.0	0.005661
1.0	0.001907
1.0	0.01017
1.0	0.001643
0.041808	0.000397
1.0	0.000467
1.0	0.000239
1.0	0.005366
1.0	0.000386
1.0	0.000607
1.0	0.003477
1.0	0.003338
1.0	0.00036
1.0	0.000146
1.0	0.000343
1.0	0.000193
0.016574	0.000174
1.0	0.002344
1.0	0.000307
1.0	0.000186
0.01572	0.004708
1.0	0.000129
1.0	0.000401
0.005598	0.010357
0.093962	0.001115
0.01144	0.000361
0.057901	0.000213
1.0	0.000842
1.0	0.000385
1.0	0.007067
0.356307	0.013333
1.0	0.000212
1.0	0.000129
1.0	0.000602
0.150345	0.000257
1.0	0.002408
1.0	0.000118
1.0	0.000278
1.0	0.000124
1.0	7.1e-05
1.0	8.2e-05
1.0	0.002216
1.0	0.000281
0.139726	0.000538
1.0	0.000444
1.0	0.000587
0.147432	0.002468
0.004698	0.000494
1.0	0.000792
0.002686	0.00088
1.0	0.000255
1.0	0.001543
1.0	0.000768
1.0	0.000194
1.0	0.004834
1.0	0.000277
1.0	0.000388
1.0	0.001139
1.0	0.000398
1.0	0.000233
0.187741	0.000283
1.0	0.000382
1.0	0.000181
1.0	0.000176
1.0	0.000717
0.002686	0.004245
1.0	0.000171
1.0	0.003859
1.0	0.001523
1.0	0.001166
1.0	0.000685
1.0	0.000938
1.0	0.024152
1.0	0.000219
0.428556	0.000468
0.0239	0.000719
1.0	0.000566
1.0	0.000287
1.0	0.00196
1.0	0.000378
1.0	0.002217
1.0	0.007341
0.784093	0.005268
0.422782	0.010179
1.0	0.003187
0.003801	0.000375
1.0	0.000232
1.0	0.001098
1.0	0.007792
1.0	0.000144
1.0	0.022512
1.0	0.005136
1.0	0.001845
1.0	0.002223
1.0	0.00034
0.103175	0.00312
1.0	0.000897
1.0	0.000218
1.0	0.000897
1.0	0.000355
1.0	0.000669
0.331922	0.000263
1.0	0.000933
1.0	0.000382
1.0	0.000292
1.0	0.000488
1.0	0.000487
0.002686	0.007792
1.0	0.00032
1.0	0.002293
1.0	0.000425
1.0	0.000331
1.0	0.001678
0.012224	0.001692
0.408137	0.000291
1.0	0.000144
1.0	0.002192
1.0	0.000472
1.0	0.000135
0.006904	0.000174
0.183913	0.000604
1.0	0.000482
1.0	0.000229
0.764985	0.001652
1.0	0.001004
1.0	0.000494
0.084367	0.000356
1.0	0.000296
0.146756	0.000822
0.003127	0.00035
1.0	0.000562
1.0	0.000481
0.097614	0.000191
1.0	0.000176
0.44928	0.000301
1.0	0.001015
1.0	0.000768
1.0	8e-05
1.0	0.000305
1.0	0.001231
1.0	0.000839
1.0	0.0002
1.0	0.001354
1.0	0.005208
1.0	0.000629
1.0	0.000293
1.0	0.000184
1.0	0.000215
0.230914	0.000149
1.0	0.003273
0.107389	0.000271
0.999349	0.003754
1.0	0.001146
1.0	0.001066
1.0	0.000432
1.0	0.000276
1.0	0.000225
1.0	0.010622
1.0	0.000267
1.0	0.003537
1.0	0.003537
1.0	0.000162
1.0	0.000623
1.0	0.001335
0.164353	0.000687
1.0	0.000113
0.002686	0.000693
0.07252	0.000445
1.0	0.000184
0.074037	0.000179
1.0	0.000103
1.0	0.00072
0.001301	0.001684
1.0	0.000162
1.0	0.000195
1.0	0.000413
1.0	0.000326
1.0	0.001859
1.0	0.000255
0.003649	0.00031
1.0	0.000173
1.0	0.007621
1.0	0.000365
1.0	0.001056
1.0	0.000273
1.0	0.00015
1.0	0.000213
1.0	0.000292
1.0	0.000365
1.0	0.00021
1.0	0.000147
1.0	0.000168
1.0	0.001034
1.0	0.000508
0.002367	0.000541
1.0	0.000239
1.0	0.000283
0.094015	0.000104
1.0	0.000855
1.0	0.000693
1.0	0.00065
1.0	0.00039
1.0	0.001103
1.0	0.003943
0.999675	0.000143
1.0	0.000243
1.0	0.000378
0.569358	0.00029
1.0	0.002626
1.0	0.00013
1.0	0.000768
1.0	0.02779
1.0	0.001619
0.054437	0.000257
0.322403	0.008611
1.0	0.000235
1.0	0.000269
1.0	0.000977
0.455367	0.000344
0.455367	0.000186
1.0	0.000177
1.0	0.019497
0.177959	0.000272
1.0	0.000751
1.0	0.000219
1.0	0.000219
1.0	0.00035
1.0	0.000403
1.0	0.003018
0.016924	0.001025
1.0	0.000236
1.0	0.000155
1.0	0.000457
1.0	0.000618
1.0	0.002095
1.0	0.000615
0.416826	0.004466
0.296187	0.000282
1.0	0.000378
1.0	0.000691
1.0	0.0067
1.0	0.001685
1.0	0.004581
0.011614	0.000245
0.002979	0.000561
0.16242	0.002546
1.0	0.001313
