model	T5
1.0	0.001033
0.027524	0.001953
1.0	0.004579
0.002542	0.000273
0.403384	0.001951
0.043721	0.004298
0.403384	0.006975
0.031765	0.000896
0.038442	0.000299
0.403384	0.003368
0.218705	0.006472
1.0	0.000196
0.012015	0.000476
0.451532	0.006783
0.101256	0.007843
0.031496	0.001359
0.01255	0.003872
0.144636	0.000613
0.018208	0.003019
0.99831	0.002638
0.062265	0.00489
0.016587	0.001938
0.027052	0.002474
0.021217	0.000899
0.997931	0.0052
0.053805	0.002019
0.064972	0.001032
0.225757	0.041711
0.99862	0.000918
0.029489	0.000431
0.0418	0.004879
0.029255	0.007214
0.003092	0.000533
0.999024	0.00419
0.0215	0.000214
0.99831	0.001494
0.999024	0.010448
0.074619	0.000975
0.99831	0.001793
0.999024	0.002453
0.05122	0.001583
